transaction_id,date,time,outlet_id,outlet_name,city,province,menu_id,menu_name,category,quantity,unit_price,total_amount,channel
TXN_006707,2025-07-29,14:49,FC_0156,Fore Coffee Galaxy Mall,Surabaya,Jawa Timur,SIG07,Iced Kopi Dari Tani,Fore Signature,1,25000,25000,GoFood
TXN_006708,2025-03-08,09:57,FC_0186,Fore Coffee Sunter Mall,Jakarta Utara,DKI Jakarta,TEA02,Iced Green Tea Jasmine,Tea,2,29000,58000,Dine-in
TXN_006709,2025-07-13,14:02,FC_0150,Fore Coffee Location 1,Padang,Sumatera Barat,AMR01,Iced Americano,Americano,2,23000,46000,Pick-up (App)
TXN_006710,2025-03-03,19:20,FC_0021,Fore Coffee Area 15,Jakarta Barat,DKI Jakarta,AMR01,Iced Americano,Americano,2,23000,46000,GoFood
TXN_006711,2025-11-21,21:24,FC_0057,Fore Coffee Location 2,Sukabumi,Jawa Barat,DEL02,Chicken Teriyaki Sandwich,Fore Deli,1,39000,39000,Dine-in
TXN_006712,2025-08-28,12:06,FC_0061,Fore Coffee Location 4,Balikpapan,Kalimantan Timur,NCF04,Iced Almond Choco,Non Coffee,1,39000,39000,GoFood
TXN_006713,2025-03-07,18:47,FC_0022,Fore Coffee Area 17,Tangerang,Banten,SIG02,Hot Aren Latte,Fore Signature,1,29000,29000,ShopeeFood
TXN_006714,2025-09-10,10:17,FC_0254,Fore Coffee Mall Ratu Indah,Makassar,Sulawesi Selatan,SIG03,Iced Butterscotch Sea Salt Latte,Fore Signature,2,33000,66000,Dine-in
TXN_006715,2026-02-06,17:24,FC_0149,Fore Coffee BSD Green Office Park,Tangerang,Banten,SIG03,Iced Butterscotch Sea Salt Latte,Fore Signature,1,33000,33000,Dine-in
TXN_006716,2026-03-05,14:58,FC_0311,Fore Coffee Location 1,Cimahi,Jawa Barat,SIG04,Iced Pandan Latte,Fore Signature,4,29000,116000,Dine-in
TXN_006717,2025-07-27,18:31,FC_0256,Fore Coffee Area 21,Jakarta Pusat,DKI Jakarta,SIG04,Iced Pandan Latte,Fore Signature,2,29000,58000,ShopeeFood
TXN_006718,2025-05-23,20:00,FC_0013,Fore Coffee Harmoni,Jakarta Pusat,DKI Jakarta,COF04,Iced Bumi Latte,Coffee,1,25000,25000,Dine-in
TXN_006719,2026-03-13,12:12,FC_0139,Fore Coffee Gandaria City,Jakarta Selatan,DKI Jakarta,COF01,Iced Cafe Latte,Coffee,2,29000,58000,GoFood
TXN_006720,2025-10-27,08:48,FC_0053,Fore Coffee Area 20,Jakarta Pusat,DKI Jakarta,SIG01,Iced Aren Latte,Fore Signature,3,29000,87000,GrabFood
TXN_006721,2025-12-19,13:29,FC_0222,Fore Coffee East Coast Center,Surabaya,Jawa Timur,SIG03,Iced Butterscotch Sea Salt Latte,Fore Signature,1,33000,33000,Dine-in
TXN_006722,2025-01-14,09:24,FC_0184,Fore Coffee Setiabudi One,Jakarta Selatan,DKI Jakarta,REF01,Iced Coco Peach Fusion,Refresher,1,29000,29000,ShopeeFood
TXN_006723,2025-06-13,09:51,FC_0307,Fore Coffee Location 3,Bandar Lampung,Lampung,SIG03,Iced Butterscotch Sea Salt Latte,Fore Signature,1,33000,33000,GoFood
TXN_006724,2025-09-02,12:39,FC_0018,Fore Coffee Solo Paragon Mall,Solo,Jawa Tengah,AMR01,Iced Americano,Americano,4,23000,92000,Pick-up (App)
TXN_006725,2025-01-27,16:59,FC_0275,Fore Coffee Location 2,Batam,Kepulauan Riau,NCF03,Iced Classic Milo,Non Coffee,1,25000,25000,GrabFood
TXN_006726,2025-11-04,17:50,FC_0034,Fore Coffee Location 2,Mataram,Nusa Tenggara Barat,COF02,Hot Cafe Latte,Coffee,2,29000,58000,Pick-up (App)
TXN_006727,2025-10-22,08:44,FC_0044,Fore Coffee Graha Raya,Tangerang Selatan,Banten,COF05,Iced Malty Latte,Coffee,1,27000,27000,Pick-up (App)
TXN_006728,2025-06-19,10:41,FC_0091,Fore Coffee Location 1,Samarinda,Kalimantan Timur,SIG01,Iced Aren Latte,Fore Signature,2,29000,58000,GoFood
TXN_006729,2025-03-03,18:28,FC_0112,Fore Coffee Location 2,Palu,Sulawesi Tengah,AMR01,Iced Americano,Americano,1,23000,23000,Dine-in
TXN_006730,2025-12-13,15:18,FC_0283,Fore Coffee Kalimalang,Jakarta Timur,DKI Jakarta,AMR01,Iced Americano,Americano,2,23000,46000,Dine-in
TXN_006731,2025-01-17,12:42,FC_0060,Fore Coffee Location 3,Balikpapan,Kalimantan Timur,SIG03,Iced Butterscotch Sea Salt Latte,Fore Signature,1,33000,33000,Dine-in
TXN_006732,2025-03-13,18:36,FC_0117,Fore Coffee Location 3,Badung,Bali,SIG04,Iced Pandan Latte,Fore Signature,3,29000,87000,Dine-in
TXN_006733,2025-07-24,15:57,FC_0238,Fore Coffee Cinere Bellevue,Depok,Jawa Barat,NCF05,Iced Matcha Butter Salt Cream,Non Coffee,1,31000,31000,Pick-up (App)
TXN_006734,2025-02-08,16:51,FC_0123,Fore Coffee Neo Soho,Jakarta Barat,DKI Jakarta,SIG07,Iced Kopi Dari Tani,Fore Signature,2,25000,50000,GrabFood
TXN_006735,2026-02-13,12:34,FC_0272,Fore Coffee Pasar Baru,Jakarta Pusat,DKI Jakarta,SIG05,Hot Pandan Latte,Fore Signature,1,29000,29000,Pick-up (App)
TXN_006736,2025-08-05,12:36,FC_0271,Fore Coffee Location 5,Batam,Kepulauan Riau,SIG01,Iced Aren Latte,Fore Signature,3,29000,87000,Dine-in
TXN_006737,2026-01-31,12:12,FC_0180,Fore Coffee Area 29,Jakarta Selatan,DKI Jakarta,NCF03,Iced Classic Milo,Non Coffee,2,25000,50000,Pick-up (App)
TXN_006738,2026-02-20,10:29,FC_0326,Fore Coffee Location 2,Jambi,Jambi,COF01,Iced Cafe Latte,Coffee,1,29000,29000,GrabFood
TXN_006739,2025-09-08,15:22,FC_0154,Fore Coffee Senopati,Jakarta Selatan,DKI Jakarta,NCF01,Iced Dark Chocolate,Non Coffee,2,34000,68000,Pick-up (App)
TXN_006740,2025-09-01,12:44,FC_0197,Fore Coffee The Centrepoint,Singapore,Singapore,AMR01,Iced Americano,Americano,1,23000,23000,Pick-up (App)
TXN_006741,2025-04-15,11:09,FC_0307,Fore Coffee Location 3,Bandar Lampung,Lampung,SIG07,Iced Kopi Dari Tani,Fore Signature,1,25000,25000,Dine-in
TXN_006742,2025-09-29,14:20,FC_0121,Fore Coffee Delipark,Medan,Sumatera Utara,COF04,Iced Bumi Latte,Coffee,1,25000,25000,Dine-in
TXN_006743,2025-07-25,07:29,FC_0076,Fore Coffee Location 1,Mataram,Nusa Tenggara Barat,SIG03,Iced Butterscotch Sea Salt Latte,Fore Signature,3,33000,99000,Dine-in
TXN_006744,2026-02-19,16:56,FC_0087,Fore Coffee Location 2,Aceh,Aceh,AMR02,Hot Americano,Americano,1,23000,23000,GrabFood
TXN_006745,2025-02-24,14:06,FC_0148,Fore Coffee Location 2,Pontianak,Kalimantan Barat,TEA02,Iced Green Tea Jasmine,Tea,1,29000,29000,ShopeeFood
TXN_006746,2025-04-20,07:25,FC_0102,Fore Coffee Deltamas,Bekasi,Jawa Barat,REF02,Hibiscus Lychee Peach Yakult,Refresher,1,29000,29000,GoFood
TXN_006747,2025-03-31,15:13,FC_0319,Fore Coffee Location 2,Tegal,Jawa Tengah,SIG03,Iced Butterscotch Sea Salt Latte,Fore Signature,1,33000,33000,GrabFood
TXN_006748,2025-03-25,11:57,FC_0289,Fore Coffee ITC Depok,Depok,Jawa Barat,NCF05,Iced Matcha Butter Salt Cream,Non Coffee,2,31000,62000,GoFood
TXN_006749,2025-10-18,09:26,FC_0122,Fore Coffee Artha Gading,Jakarta Utara,DKI Jakarta,SIG01,Iced Aren Latte,Fore Signature,1,29000,29000,GoFood
TXN_006750,2025-11-22,08:41,FC_0188,Fore Coffee Location 1,Pekanbaru,Riau,SIG03,Iced Butterscotch Sea Salt Latte,Fore Signature,3,33000,99000,Pick-up (App)
TXN_006751,2025-04-18,08:46,FC_0268,Fore Coffee Mall Olympic Garden,Malang,Jawa Timur,SIG03,Iced Butterscotch Sea Salt Latte,Fore Signature,1,33000,33000,Pick-up (App)
TXN_006752,2025-09-23,07:38,FC_0201,Fore Coffee Location 2,Bogor,Jawa Barat,REF02,Hibiscus Lychee Peach Yakult,Refresher,1,29000,29000,Pick-up (App)
TXN_006753,2025-01-04,10:25,FC_0148,Fore Coffee Location 2,Pontianak,Kalimantan Barat,SIG06,Iced Buttercream Latte,Fore Signature,1,33000,33000,ShopeeFood
TXN_006754,2025-10-14,14:24,FC_0251,Fore Coffee Baywalk Mall,Jakarta Utara,DKI Jakarta,SIG07,Iced Kopi Dari Tani,Fore Signature,1,25000,25000,Dine-in
TXN_006755,2026-03-02,07:17,FC_0160,Fore Coffee Supermall Pakuwon Indah,Surabaya,Jawa Timur,SIG07,Iced Kopi Dari Tani,Fore Signature,2,25000,50000,Dine-in
TXN_006756,2026-02-14,09:58,FC_0120,Fore Coffee Kuningan City,Jakarta Selatan,DKI Jakarta,SIG01,Iced Aren Latte,Fore Signature,2,29000,58000,Dine-in
TXN_006757,2025-06-17,10:10,FC_0132,Fore Coffee Beachwalk Kuta,Denpasar,Bali,COF01,Iced Cafe Latte,Coffee,2,29000,58000,Dine-in
TXN_006758,2025-11-30,17:25,FC_0111,Fore Coffee Pondok Kelapa,Jakarta Timur,DKI Jakarta,NCF01,Iced Dark Chocolate,Non Coffee,1,34000,34000,GrabFood
TXN_006759,2025-05-29,10:33,FC_0309,Fore Coffee Tiong Bahru,Singapore,Singapore,SIG01,Iced Aren Latte,Fore Signature,1,29000,29000,Dine-in
TXN_006760,2025-04-06,15:42,FC_0331,Fore Coffee Depok Town Square,Depok,Jawa Barat,SIG05,Hot Pandan Latte,Fore Signature,3,29000,87000,GrabFood
TXN_006761,2025-10-04,07:50,FC_0130,Fore Coffee Location 4,Cirebon,Jawa Barat,SIG05,Hot Pandan Latte,Fore Signature,1,29000,29000,GoFood
TXN_006762,2025-02-20,09:19,FC_0205,Fore Coffee Location 3,Banjarmasin,Kalimantan Selatan,REF02,Hibiscus Lychee Peach Yakult,Refresher,1,29000,29000,Pick-up (App)
TXN_006763,2025-04-27,08:50,FC_0071,Fore Coffee Location 1,Ternate,Maluku Utara,SIG02,Hot Aren Latte,Fore Signature,2,29000,58000,Dine-in
TXN_006764,2025-10-06,18:42,FC_0165,Fore Coffee Area 14,Bekasi,Jawa Barat,DEL03,Almond Croissant,Fore Deli,4,36000,144000,GrabFood
TXN_006765,2026-01-27,19:48,FC_0043,Fore Coffee Ciputra World Surabaya,Surabaya,Jawa Timur,SIG03,Iced Butterscotch Sea Salt Latte,Fore Signature,1,33000,33000,GrabFood
TXN_006766,2025-02-21,09:06,FC_0311,Fore Coffee Location 1,Cimahi,Jawa Barat,COF04,Iced Bumi Latte,Coffee,1,25000,25000,GrabFood
TXN_006767,2025-07-06,12:46,FC_0044,Fore Coffee Graha Raya,Tangerang Selatan,Banten,SIG03,Iced Butterscotch Sea Salt Latte,Fore Signature,3,33000,99000,Dine-in
TXN_006768,2025-09-30,20:41,FC_0049,Fore Coffee Location 1,Badung,Bali,SIG06,Iced Buttercream Latte,Fore Signature,2,33000,66000,Pick-up (App)
TXN_006769,2025-10-20,15:50,FC_0178,Fore Coffee Grand Wisata,Bekasi,Jawa Barat,REF01,Iced Coco Peach Fusion,Refresher,3,29000,87000,Pick-up (App)
TXN_006770,2025-03-30,16:03,FC_0180,Fore Coffee Area 29,Jakarta Selatan,DKI Jakarta,REF01,Iced Coco Peach Fusion,Refresher,2,29000,58000,Dine-in
TXN_006771,2026-02-28,12:52,FC_0262,Fore Coffee Area 12,Medan,Sumatera Utara,SIG06,Iced Buttercream Latte,Fore Signature,2,33000,66000,Dine-in
TXN_006772,2026-01-12,12:48,FC_0263,Fore Coffee Wiyung,Surabaya,Jawa Timur,NCF04,Iced Almond Choco,Non Coffee,1,39000,39000,Pick-up (App)
TXN_006773,2025-05-31,13:01,FC_0025,Fore Coffee Metropolis Town Square,Tangerang,Banten,SIG03,Iced Butterscotch Sea Salt Latte,Fore Signature,4,33000,132000,GrabFood
TXN_006774,2025-08-09,16:38,FC_0015,Fore Coffee Festival Citylink,Bandung,Jawa Barat,AMR02,Hot Americano,Americano,5,23000,115000,GrabFood
TXN_006775,2025-05-03,13:12,FC_0245,Fore Coffee Area 20,Surabaya,Jawa Timur,SIG04,Iced Pandan Latte,Fore Signature,1,29000,29000,Dine-in
TXN_006776,2025-02-10,11:11,FC_0220,Fore Coffee Pejaten Village,Jakarta Selatan,DKI Jakarta,SIG01,Iced Aren Latte,Fore Signature,1,29000,29000,Dine-in
TXN_006777,2025-07-26,12:01,FC_0279,Fore Coffee Ciputat,Tangerang Selatan,Banten,COF06,Iced Dirty Matchapresso,Coffee,1,31000,31000,Pick-up (App)
TXN_006778,2025-11-17,12:30,FC_0030,Fore Coffee Location 1,Cirebon,Jawa Barat,COF02,Hot Cafe Latte,Coffee,4,29000,116000,Dine-in
TXN_006779,2025-11-04,08:38,FC_0017,Fore Coffee Victoria Street,Singapore,Singapore,TEA01,Iced English Breakfast,Tea,1,29000,29000,Dine-in
TXN_006780,2025-04-02,17:04,FC_0127,Fore Coffee Kota Kasablanka,Jakarta Selatan,DKI Jakarta,NCF01,Iced Dark Chocolate,Non Coffee,2,34000,68000,GrabFood
TXN_006781,2025-08-27,11:19,FC_0312,Fore Coffee Margonda,Depok,Jawa Barat,NCF03,Iced Classic Milo,Non Coffee,1,25000,25000,Dine-in
TXN_006782,2025-07-10,07:35,FC_0079,Fore Coffee Jakabaring,Palembang,Sumatera Selatan,AMR04,Iced Triple Peach Americano,Americano,2,29000,58000,GrabFood
TXN_006783,2025-07-02,10:27,FC_0303,Fore Coffee Dharmawangsa Square,Jakarta Selatan,DKI Jakarta,REF01,Iced Coco Peach Fusion,Refresher,5,29000,145000,GoFood
TXN_006784,2025-03-26,08:42,FC_0055,Fore Coffee Location 2,Cirebon,Jawa Barat,SIG01,Iced Aren Latte,Fore Signature,1,29000,29000,GrabFood
TXN_006785,2025-01-22,15:52,FC_0289,Fore Coffee ITC Depok,Depok,Jawa Barat,COF04,Iced Bumi Latte,Coffee,3,25000,75000,Dine-in
TXN_006786,2025-09-02,14:58,FC_0044,Fore Coffee Graha Raya,Tangerang Selatan,Banten,SIG01,Iced Aren Latte,Fore Signature,4,29000,116000,GrabFood
TXN_006787,2025-11-15,13:06,FC_0333,Fore Coffee Pakuwon Mall,Surabaya,Jawa Timur,SIG01,Iced Aren Latte,Fore Signature,1,29000,29000,GrabFood
TXN_006788,2025-01-05,08:22,FC_0090,Fore Coffee Area 6,Malang,Jawa Timur,SIG01,Iced Aren Latte,Fore Signature,3,29000,87000,GoFood
TXN_006789,2025-09-13,12:27,FC_0304,Fore Coffee Aeon Mall BSD,Jakarta Selatan,DKI Jakarta,COF03,Iced Cappuccino,Coffee,1,29000,29000,GoFood
TXN_006790,2025-03-02,20:50,FC_0236,Fore Coffee OPI Mall,Palembang,Sumatera Selatan,SIG03,Iced Butterscotch Sea Salt Latte,Fore Signature,2,33000,66000,Dine-in
TXN_006791,2025-05-30,16:14,FC_0241,Fore Coffee Ring Road City Walk,Medan,Sumatera Utara,SIG03,Iced Butterscotch Sea Salt Latte,Fore Signature,4,33000,132000,GrabFood
TXN_006792,2026-03-23,13:10,FC_0084,Fore Coffee Tunjungan Plaza,Surabaya,Jawa Timur,DEL03,Almond Croissant,Fore Deli,2,36000,72000,Dine-in
TXN_006793,2025-11-23,14:32,FC_0175,Fore Coffee Menara Sudirman,Jakarta Selatan,DKI Jakarta,COF04,Iced Bumi Latte,Coffee,1,25000,25000,GoFood
TXN_006794,2025-01-15,15:04,FC_0301,Fore Coffee Seturan,Yogyakarta,DI Yogyakarta,COF04,Iced Bumi Latte,Coffee,3,25000,75000,Dine-in
TXN_006795,2026-01-11,08:45,FC_0033,Fore Coffee Area 13,Tangerang Selatan,Banten,AMR03,Iced Manuka Americano,Americano,2,29000,58000,Pick-up (App)
TXN_006796,2025-12-25,09:25,FC_0138,Fore Coffee Location 3,Manado,Sulawesi Utara,NCF01,Iced Dark Chocolate,Non Coffee,1,34000,34000,Dine-in
TXN_006797,2026-03-22,18:08,FC_0050,Fore Coffee Grand Indonesia,Jakarta Pusat,DKI Jakarta,SIG01,Iced Aren Latte,Fore Signature,1,29000,29000,GoFood
TXN_006798,2025-02-20,14:45,FC_0273,Fore Coffee Renon,Denpasar,Bali,SIG01,Iced Aren Latte,Fore Signature,1,29000,29000,Pick-up (App)
TXN_006799,2026-01-10,12:38,FC_0261,Fore Coffee Location 3,Pekanbaru,Riau,SIG03,Iced Butterscotch Sea Salt Latte,Fore Signature,1,33000,33000,GrabFood
TXN_006800,2026-03-27,19:58,FC_0013,Fore Coffee Harmoni,Jakarta Pusat,DKI Jakarta,SIG07,Iced Kopi Dari Tani,Fore Signature,1,25000,25000,GrabFood
TXN_006801,2025-02-18,13:38,FC_0153,Fore Coffee Gading Serpong,Tangerang,Banten,SIG01,Iced Aren Latte,Fore Signature,1,29000,29000,GoFood
TXN_006802,2026-01-27,16:17,FC_0192,Fore Coffee Location 2,Badung,Bali,NCF03,Iced Classic Milo,Non Coffee,2,25000,50000,Walk-in Takeaway
TXN_006803,2026-03-24,19:11,FC_0338,Fore Coffee Area 10,Semarang,Jawa Tengah,SIG01,Iced Aren Latte,Fore Signature,2,29000,58000,ShopeeFood
TXN_006804,2026-03-25,09:13,FC_0232,Fore Coffee Jatinegara,Jakarta Timur,DKI Jakarta,SIG02,Hot Aren Latte,Fore Signature,1,29000,29000,Dine-in
TXN_006805,2025-04-09,14:25,FC_0227,Fore Coffee Location 1,Palu,Sulawesi Tengah,AMR01,Iced Americano,Americano,4,23000,92000,Pick-up (App)
TXN_006806,2025-09-02,09:32,FC_0237,Fore Coffee Lippo Mall Kemang,Jakarta Selatan,DKI Jakarta,SIG03,Iced Butterscotch Sea Salt Latte,Fore Signature,2,33000,66000,GrabFood
TXN_006807,2026-01-15,11:46,FC_0204,Fore Coffee Ciputra World,Jakarta Selatan,DKI Jakarta,COF08,Iced Nutty Oat Latte,Coffee,1,39000,39000,Dine-in
TXN_006808,2025-02-10,07:06,FC_0143,Fore Coffee Location 4,Pekanbaru,Riau,NCF01,Iced Dark Chocolate,Non Coffee,1,34000,34000,Dine-in
TXN_006809,2025-08-03,15:00,FC_0078,Fore Coffee Sudirman Palembang,Palembang,Sumatera Selatan,COF03,Iced Cappuccino,Coffee,1,29000,29000,Dine-in
TXN_006810,2025-07-19,14:38,FC_0202,Fore Coffee Detos,Depok,Jawa Barat,COF05,Iced Malty Latte,Coffee,2,27000,54000,GrabFood
TXN_006811,2026-01-14,13:41,FC_0077,Fore Coffee Area 17,Bandung,Jawa Barat,COF01,Iced Cafe Latte,Coffee,1,29000,29000,GoFood
TXN_006812,2025-05-26,18:09,FC_0277,Fore Coffee Monas Area,Jakarta Pusat,DKI Jakarta,NCF03,Iced Classic Milo,Non Coffee,2,25000,50000,Pick-up (App)
TXN_006813,2025-04-12,12:04,FC_0170,Fore Coffee Sarinah,Jakarta Pusat,DKI Jakarta,SIG01,Iced Aren Latte,Fore Signature,1,29000,29000,GrabFood
TXN_006814,2025-08-04,19:52,FC_0026,Fore Coffee Citraland Mall,Jakarta Barat,DKI Jakarta,COF01,Iced Cafe Latte,Coffee,2,29000,58000,GrabFood
TXN_006815,2025-12-21,08:49,FC_0114,Fore Coffee Palembang Icon,Palembang,Sumatera Selatan,NCF03,Iced Classic Milo,Non Coffee,2,25000,50000,GrabFood
TXN_006816,2026-03-17,18:18,FC_0040,Fore Coffee Green Sedayu Mall,Jakarta Barat,DKI Jakarta,COF01,Iced Cafe Latte,Coffee,1,29000,29000,GoFood
TXN_006817,2025-06-22,12:09,FC_0254,Fore Coffee Mall Ratu Indah,Makassar,Sulawesi Selatan,COF01,Iced Cafe Latte,Coffee,2,29000,58000,Pick-up (App)
TXN_006818,2025-11-18,11:53,FC_0328,Fore Coffee Seminyak,Denpasar,Bali,NCF03,Iced Classic Milo,Non Coffee,1,25000,25000,GoFood
TXN_006819,2025-04-01,13:40,FC_0055,Fore Coffee Location 2,Cirebon,Jawa Barat,SIG07,Iced Kopi Dari Tani,Fore Signature,1,25000,25000,Dine-in
TXN_006820,2025-01-24,17:59,FC_0167,Fore Coffee Lippo Karawaci,Tangerang,Banten,NCF02,Iced Matcha Green Tea,Non Coffee,1,34000,34000,Dine-in
TXN_006821,2025-08-07,10:50,FC_0098,Fore Coffee Location 4,Bandar Lampung,Lampung,COF04,Iced Bumi Latte,Coffee,1,25000,25000,Dine-in
TXN_006822,2025-07-25,14:31,FC_0167,Fore Coffee Lippo Karawaci,Tangerang,Banten,SIG01,Iced Aren Latte,Fore Signature,2,29000,58000,Dine-in
TXN_006823,2026-01-02,12:46,FC_0053,Fore Coffee Area 20,Jakarta Pusat,DKI Jakarta,SIG06,Iced Buttercream Latte,Fore Signature,4,33000,132000,Walk-in Takeaway
TXN_006824,2026-01-14,12:51,FC_0316,Fore Coffee TangCity Mall,Tangerang,Banten,SIG03,Iced Butterscotch Sea Salt Latte,Fore Signature,1,33000,33000,Dine-in
TXN_006825,2025-09-24,13:48,FC_0144,Fore Coffee Malioboro Mall,Yogyakarta,DI Yogyakarta,DEL01,Mushroom Truffle Sandwich,Fore Deli,1,42000,42000,Pick-up (App)
TXN_006826,2025-01-12,13:15,FC_0199,Fore Coffee Location 1,Sidoarjo,Jawa Timur,AMR01,Iced Americano,Americano,2,23000,46000,Pick-up (App)
TXN_006827,2025-11-17,10:07,FC_0059,Fore Coffee Harapan Indah,Bekasi,Jawa Barat,COF03,Iced Cappuccino,Coffee,1,29000,29000,Pick-up (App)
TXN_006828,2025-05-27,10:22,FC_0018,Fore Coffee Solo Paragon Mall,Solo,Jawa Tengah,COF03,Iced Cappuccino,Coffee,2,29000,58000,GrabFood
TXN_006829,2025-09-30,10:02,FC_0152,Fore Coffee Mega Bekasi,Bekasi,Jawa Barat,COF01,Iced Cafe Latte,Coffee,1,29000,29000,Dine-in
TXN_006830,2026-02-08,15:03,FC_0283,Fore Coffee Kalimalang,Jakarta Timur,DKI Jakarta,AMR02,Hot Americano,Americano,1,23000,23000,Pick-up (App)
TXN_006831,2025-12-07,08:50,FC_0294,Fore Coffee Location 2,Palangkaraya,Kalimantan Tengah,SIG03,Iced Butterscotch Sea Salt Latte,Fore Signature,1,33000,33000,Dine-in
TXN_006832,2025-05-22,16:55,FC_0013,Fore Coffee Harmoni,Jakarta Pusat,DKI Jakarta,SIG03,Iced Butterscotch Sea Salt Latte,Fore Signature,4,33000,132000,Pick-up (App)
TXN_006833,2026-01-18,07:23,FC_0071,Fore Coffee Location 1,Ternate,Maluku Utara,AMR01,Iced Americano,Americano,2,23000,46000,Walk-in Takeaway
TXN_006834,2025-01-01,08:12,FC_0207,Fore Coffee Location 1,Bengkulu,Bengkulu,COF10,Hot Espresso,Coffee,3,21000,63000,Dine-in
TXN_006835,2025-07-21,16:21,FC_0012,Fore Coffee Soekarno Hatta Malang,Malang,Jawa Timur,NCF02,Iced Matcha Green Tea,Non Coffee,2,34000,68000,GrabFood
TXN_006836,2025-03-23,17:50,FC_0302,Fore Coffee Area 19,Jakarta Pusat,DKI Jakarta,SIG06,Iced Buttercream Latte,Fore Signature,1,33000,33000,GrabFood
TXN_006837,2026-03-25,18:10,FC_0083,Fore Coffee Pacific Place,Jakarta Selatan,DKI Jakarta,SIG04,Iced Pandan Latte,Fore Signature,2,29000,58000,Dine-in
TXN_006838,2026-03-12,19:43,FC_0265,Fore Coffee Location 5,Balikpapan,Kalimantan Timur,SIG01,Iced Aren Latte,Fore Signature,3,29000,87000,Pick-up (App)
TXN_006839,2025-08-04,08:43,FC_0270,Fore Coffee Serpong,Tangerang Selatan,Banten,DEL01,Mushroom Truffle Sandwich,Fore Deli,1,42000,42000,Pick-up (App)
TXN_006840,2025-08-22,15:27,FC_0231,Fore Coffee Location 1,Bandar Lampung,Lampung,COF08,Iced Nutty Oat Latte,Coffee,1,39000,39000,GrabFood
TXN_006841,2025-06-14,16:38,FC_0186,Fore Coffee Sunter Mall,Jakarta Utara,DKI Jakarta,NCF03,Iced Classic Milo,Non Coffee,2,25000,50000,GrabFood
TXN_006842,2025-02-24,12:11,FC_0345,Fore Coffee Area 9,Denpasar,Bali,SIG03,Iced Butterscotch Sea Salt Latte,Fore Signature,1,33000,33000,GrabFood
TXN_006843,2025-05-03,11:26,FC_0307,Fore Coffee Location 3,Bandar Lampung,Lampung,SIG01,Iced Aren Latte,Fore Signature,2,29000,58000,Dine-in
TXN_006844,2025-11-13,13:24,FC_0262,Fore Coffee Area 12,Medan,Sumatera Utara,SIG06,Iced Buttercream Latte,Fore Signature,1,33000,33000,Dine-in
TXN_006845,2026-01-18,11:30,FC_0192,Fore Coffee Location 2,Badung,Bali,SIG03,Iced Butterscotch Sea Salt Latte,Fore Signature,1,33000,33000,Pick-up (App)
TXN_006846,2025-10-14,13:29,FC_0153,Fore Coffee Gading Serpong,Tangerang,Banten,SIG01,Iced Aren Latte,Fore Signature,3,29000,87000,GoFood
TXN_006847,2026-03-30,14:05,FC_0126,Fore Coffee Pamulang Square,Tangerang Selatan,Banten,SIG03,Iced Butterscotch Sea Salt Latte,Fore Signature,1,33000,33000,Pick-up (App)
TXN_006848,2025-10-02,14:34,FC_0021,Fore Coffee Area 15,Jakarta Barat,DKI Jakarta,SIG07,Iced Kopi Dari Tani,Fore Signature,1,25000,25000,GrabFood
TXN_006849,2025-05-18,08:02,FC_0052,Fore Coffee Location 4,Badung,Bali,COF04,Iced Bumi Latte,Coffee,1,25000,25000,GrabFood
TXN_006850,2025-04-05,12:56,FC_0150,Fore Coffee Location 1,Padang,Sumatera Barat,SIG01,Iced Aren Latte,Fore Signature,1,29000,29000,GrabFood
TXN_006851,2025-12-13,08:29,FC_0148,Fore Coffee Location 2,Pontianak,Kalimantan Barat,SIG03,Iced Butterscotch Sea Salt Latte,Fore Signature,1,33000,33000,Pick-up (App)
TXN_006852,2025-11-14,17:20,FC_0116,Fore Coffee Location 2,Padang,Sumatera Barat,COF04,Iced Bumi Latte,Coffee,2,25000,50000,Dine-in
TXN_006853,2026-01-20,16:44,FC_0344,Fore Coffee La Piazza,Jakarta Utara,DKI Jakarta,SIG06,Iced Buttercream Latte,Fore Signature,2,33000,66000,GoFood
TXN_006854,2025-06-18,15:02,FC_0297,Fore Coffee Dieng,Malang,Jawa Timur,COF05,Iced Malty Latte,Coffee,2,27000,54000,Dine-in
TXN_006855,2025-09-14,07:53,FC_0095,Fore Coffee Sanur,Denpasar,Bali,SIG01,Iced Aren Latte,Fore Signature,1,29000,29000,GrabFood
TXN_006856,2025-04-05,09:55,FC_0183,Fore Coffee Location 4,Manado,Sulawesi Utara,SIG01,Iced Aren Latte,Fore Signature,2,29000,58000,Pick-up (App)
TXN_006857,2025-08-09,07:51,FC_0321,Fore Coffee Cikini,Jakarta Pusat,DKI Jakarta,NCF01,Iced Dark Chocolate,Non Coffee,1,34000,34000,GoFood
TXN_006858,2025-06-08,12:50,FC_0213,Fore Coffee ICE BSD,Tangerang,Banten,NCF02,Iced Matcha Green Tea,Non Coffee,2,34000,68000,Dine-in
TXN_006859,2026-03-24,17:50,FC_0084,Fore Coffee Tunjungan Plaza,Surabaya,Jawa Timur,AMR01,Iced Americano,Americano,2,23000,46000,Dine-in
TXN_006860,2025-04-11,19:36,FC_0050,Fore Coffee Grand Indonesia,Jakarta Pusat,DKI Jakarta,SIG07,Iced Kopi Dari Tani,Fore Signature,1,25000,25000,ShopeeFood
